User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16347,2021-03-31 19:35:27 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
771,16495,2021-04-02 19:14:54 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
772,16688,2021-04-09 16:52:13 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
773,16734,2021-04-10 00:43:04 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
776,16981,2021-04-16 21:12:37 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
784,17153,2021-04-26 23:30:05 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
779,17175,2021-04-27 01:46:07 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
784,17200,2021-04-27 16:54:27 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
780,17222,2021-04-28 18:25:50 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
787,17246,2021-04-28 20:44:30 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
787,17250,2021-04-28 20:44:59 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
790,17270,2021-04-28 21:30:07 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
786,17292,2021-04-29 19:22:52 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
789,17334,2021-04-30 19:29:46 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
781,17356,2021-05-01 19:31:11 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
783,17378,2021-05-02 21:29:55 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
793,17400,2021-05-05 18:35:08 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
800,17422,2021-05-06 00:38:24 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
795,17444,2021-05-06 17:29:40 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
799,17465,2021-05-07 22:53:01 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
802,17488,2021-05-09 15:20:18 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
803,17512,2021-05-10 16:23:32 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
804,17536,2021-05-11 01:26:33 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
796,17560,2021-05-11 21:27:47 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
807,17590,2021-05-13 19:30:05 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
808,17614,2021-05-14 16:11:57 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
809,17636,2021-05-14 22:55:50 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
811,17658,2021-05-17 16:40:19 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
794,17680,2021-05-20 23:22:23 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
797,17702,2021-05-21 16:24:37 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
816,17724,2021-05-21 21:10:56 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
810,17746,2021-05-22 17:56:57 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
812,17768,2021-05-24 20:25:46 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
817,17790,2021-05-26 15:24:45 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
814,17812,2021-05-27 16:36:08 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
820,17881,2021-05-28 23:51:27 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
820,17886,2021-05-28 23:52:18 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
821,17908,2021-05-29 16:34:08 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
822,17930,2021-06-03 17:53:57 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
823,17952,2021-06-05 01:28:57 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
825,17974,2021-06-05 22:25:10 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
826,17996,2021-06-07 16:24:15 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
828,18021,2021-06-15 15:26:05 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
813,18044,2021-06-15 18:23:22 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
829,18065,2021-06-15 19:26:10 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
830,18087,2021-06-21 19:22:35 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
808,18109,2021-07-01 15:21:20 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
832,18131,2021-07-01 18:25:00 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
834,18154,2021-07-17 00:28:04 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
834,18157,2021-07-17 00:28:27 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
833,18179,2021-07-19 19:54:59 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
837,18204,2021-09-14 22:07:49 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
838,18230,2021-09-15 20:30:35 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
839,18260,2021-10-07 17:34:21 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
852,18282,2021-10-15 01:41:33 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
853,18304,2021-10-15 17:46:45 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
853,18307,2021-10-15 17:47:02 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
