User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16353,2021-03-31 19:36:03 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
771,16501,2021-04-02 19:15:29 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
772,16694,2021-04-09 16:53:02 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
773,16740,2021-04-10 00:43:44 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
776,16987,2021-04-16 21:13:03 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
784,17159,2021-04-26 23:30:52 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
779,17184,2021-04-27 01:47:25 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
784,17206,2021-04-27 16:55:42 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
780,17228,2021-04-28 18:26:25 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,(NULL),no
787,17256,2021-04-28 20:45:39 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
790,17276,2021-04-28 21:30:53 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
786,17298,2021-04-29 19:23:23 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
789,17340,2021-04-30 19:30:24 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
781,17362,2021-05-01 19:31:49 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
783,17384,2021-05-02 21:30:53 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
793,17406,2021-05-05 18:36:04 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
800,17428,2021-05-06 00:39:43 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
795,17450,2021-05-06 17:30:39 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
799,17471,2021-05-07 22:53:59 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
802,17494,2021-05-09 15:20:53 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
803,17518,2021-05-10 16:24:21 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
804,17544,2021-05-11 01:27:27 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
796,17566,2021-05-11 21:28:28 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
807,17596,2021-05-13 19:31:08 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
807,17598,2021-05-13 19:31:33 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
808,17620,2021-05-14 16:12:57 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
809,17642,2021-05-14 22:56:45 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
811,17664,2021-05-17 16:40:52 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
794,17686,2021-05-20 23:23:07 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
797,17708,2021-05-21 16:25:23 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
816,17730,2021-05-21 21:12:04 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
810,17752,2021-05-22 17:57:40 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
812,17774,2021-05-24 20:26:23 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
817,17796,2021-05-26 15:25:27 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
814,17818,2021-05-27 16:36:54 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
820,17892,2021-05-28 23:53:34 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
821,17914,2021-05-29 16:35:06 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
822,17936,2021-06-03 17:54:36 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
823,17958,2021-06-05 01:29:49 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
825,17980,2021-06-05 22:25:51 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
826,18002,2021-06-07 16:24:57 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
828,18027,2021-06-15 15:26:44 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
813,18050,2021-06-15 18:24:30 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
829,18071,2021-06-15 19:27:05 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
830,18093,2021-06-21 19:24:06 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
808,18115,2021-07-01 15:22:43 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
832,18137,2021-07-01 18:25:37 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
834,18163,2021-07-17 00:29:11 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
833,18185,2021-07-19 19:55:45 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
837,18212,2021-09-14 22:09:33 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
838,18236,2021-09-15 20:31:16 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
839,18266,2021-10-07 17:34:58 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
852,18288,2021-10-15 01:42:14 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
853,18313,2021-10-15 17:47:32 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
853,18319,2021-10-15 17:48:15 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
869,20141,2022-04-05 21:20:32 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
