User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16344,2021-03-31 19:35:12 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
771,16492,2021-04-02 19:14:33 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
772,16685,2021-04-09 16:51:50 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
773,16731,2021-04-10 00:42:39 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
776,16978,2021-04-16 21:12:17 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
784,17150,2021-04-26 23:29:49 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
779,17172,2021-04-27 01:45:34 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
784,17197,2021-04-27 16:54:05 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
780,17219,2021-04-28 18:25:33 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
787,17243,2021-04-28 20:44:08 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
790,17267,2021-04-28 21:29:38 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
786,17289,2021-04-29 19:22:38 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
789,17331,2021-04-30 19:29:32 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
781,17353,2021-05-01 19:30:38 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
783,17375,2021-05-02 21:29:31 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
793,17397,2021-05-05 18:34:40 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
800,17419,2021-05-06 00:37:55 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
795,17441,2021-05-06 17:29:19 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
