User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16352,2021-03-31 19:35:58 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
771,16500,2021-04-02 19:15:24 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
772,16693,2021-04-09 16:52:53 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
773,16739,2021-04-10 00:43:36 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
776,16986,2021-04-16 21:12:59 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
784,17158,2021-04-26 23:30:44 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
779,17183,2021-04-27 01:47:13 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
784,17205,2021-04-27 16:55:32 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
780,17227,2021-04-28 18:26:20 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
787,17255,2021-04-28 20:45:32 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
790,17275,2021-04-28 21:30:44 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
786,17297,2021-04-29 19:23:19 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
789,17339,2021-04-30 19:30:19 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
781,17361,2021-05-01 19:31:42 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
783,17383,2021-05-02 21:30:48 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
793,17405,2021-05-05 18:35:54 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
800,17427,2021-05-06 00:39:36 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
795,17449,2021-05-06 17:30:27 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
799,17470,2021-05-07 22:53:49 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
802,17493,2021-05-09 15:20:49 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
803,17517,2021-05-10 16:24:11 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
804,17543,2021-05-11 01:27:18 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
796,17565,2021-05-11 21:28:19 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
807,17595,2021-05-13 19:30:59 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
807,17597,2021-05-13 19:31:22 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
808,17619,2021-05-14 16:12:51 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
809,17641,2021-05-14 22:56:34 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
811,17663,2021-05-17 16:40:46 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
794,17685,2021-05-20 23:22:58 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
797,17707,2021-05-21 16:25:16 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
816,17729,2021-05-21 21:11:52 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
810,17751,2021-05-22 17:57:34 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
812,17773,2021-05-24 20:26:19 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
817,17795,2021-05-26 15:25:20 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
814,17817,2021-05-27 16:36:48 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
820,17891,2021-05-28 23:53:20 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
821,17913,2021-05-29 16:34:58 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
822,17935,2021-06-03 17:54:29 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
823,17957,2021-06-05 01:29:41 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
825,17979,2021-06-05 22:25:45 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
826,18001,2021-06-07 16:24:51 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,yes
828,18026,2021-06-15 15:26:39 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,no
