User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16341,2021-03-31 19:34:24 UTC,0.0,What is the name of yellow circled component?,High Circuit,no
771,16489,2021-04-02 19:13:54 UTC,0.0,What is the name of yellow circled component?,"",no
772,16682,2021-04-09 16:51:07 UTC,0.0,What is the name of yellow circled component?,Indicator,no
773,16728,2021-04-10 00:41:53 UTC,1.0,What is the name of yellow circled component?,adjuster,yes
776,16973,2021-04-16 21:11:22 UTC,0.0,What is the name of yellow circled component?,"",no
784,17147,2021-04-26 23:28:27 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
779,17169,2021-04-27 01:44:56 UTC,0.0,What is the name of yellow circled component?,rectifier,no
784,17194,2021-04-27 16:52:32 UTC,0.0,What is the name of yellow circled component?,N/A,no
780,17216,2021-04-28 18:24:26 UTC,0.0,What is the name of yellow circled component?,transmitter,no
787,17240,2021-04-28 20:42:41 UTC,0.0,What is the name of yellow circled component?,the thing to eat pie apple cherry blueberry,no
790,17264,2021-04-28 21:28:09 UTC,0.0,What is the name of yellow circled component?,Adapter,no
786,17286,2021-04-29 19:22:06 UTC,0.0,What is the name of yellow circled component?,amplifier,no
789,17328,2021-04-30 19:28:03 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
781,17350,2021-05-01 19:29:18 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
783,17372,2021-05-02 21:28:09 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
793,17394,2021-05-05 18:33:59 UTC,0.0,What is the name of yellow circled component?,Limiter,no
800,17416,2021-05-06 00:36:57 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
795,17438,2021-05-06 17:28:34 UTC,0.0,What is the name of yellow circled component?,oscillator adjuster,no
799,17459,2021-05-07 22:51:31 UTC,0.0,What is the name of yellow circled component?,"",no
802,17482,2021-05-09 15:18:17 UTC,0.0,What is the name of yellow circled component?,"",no
803,17504,2021-05-10 16:21:42 UTC,0.0,What is the name of yellow circled component?,"",no
803,17506,2021-05-10 16:22:20 UTC,0.0,What is the name of yellow circled component?,Transmitter transmission Line,no
804,17528,2021-05-11 01:24:53 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
796,17554,2021-05-11 21:26:50 UTC,1.0,What is the name of yellow circled component?,ADJUSTER,yes
807,17580,2021-05-13 19:27:17 UTC,0.0,What is the name of yellow circled component?,"",no
808,17608,2021-05-14 16:10:15 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
809,17630,2021-05-14 22:54:59 UTC,0.0,What is the name of yellow circled component?,limiter,no
811,17652,2021-05-17 16:37:02 UTC,0.0,What is the name of yellow circled component?,Syn complier,no
794,17674,2021-05-20 23:21:18 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
797,17696,2021-05-21 16:23:33 UTC,1.0,What is the name of yellow circled component?,adjuster,yes
816,17718,2021-05-21 21:08:47 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
810,17740,2021-05-22 17:55:31 UTC,0.0,What is the name of yellow circled component?,"",no
812,17762,2021-05-24 20:24:46 UTC,0.0,What is the name of yellow circled component?,"",no
817,17784,2021-05-26 15:23:24 UTC,0.0,What is the name of yellow circled component?,"",no
814,17806,2021-05-27 16:34:45 UTC,0.0,What is the name of yellow circled component?,"",no
820,17872,2021-05-28 23:48:24 UTC,0.0,What is the name of yellow circled component?,"",no
821,17902,2021-05-29 16:32:38 UTC,0.0,What is the name of yellow circled component?,"",no
822,17924,2021-06-03 17:52:29 UTC,0.0,What is the name of yellow circled component?,"",no
823,17946,2021-06-05 01:26:51 UTC,0.0,What is the name of yellow circled component?,"",no
825,17968,2021-06-05 22:24:14 UTC,0.0,What is the name of yellow circled component?,"",no
826,17990,2021-06-07 16:22:01 UTC,0.0,What is the name of yellow circled component?,Limiter,no
828,18013,2021-06-15 15:24:23 UTC,0.0,What is the name of yellow circled component?,N/A,no
813,18037,2021-06-15 18:21:19 UTC,0.0,What is the name of yellow circled component?,Oscillator,no
829,18059,2021-06-15 19:24:53 UTC,0.0,What is the name of yellow circled component?,"",no
830,18081,2021-06-21 19:20:43 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
808,18103,2021-07-01 15:19:24 UTC,0.0,What is the name of yellow circled component?,Limiter,no
832,18125,2021-07-01 18:24:22 UTC,0.0,What is the name of yellow circled component?,"",no
834,18148,2021-07-17 00:26:42 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
833,18173,2021-07-19 19:53:43 UTC,1.0,What is the name of yellow circled component?,Adjuster,yes
837,18198,2021-09-14 22:06:21 UTC,0.0,What is the name of yellow circled component?,Limiter,no
838,18224,2021-09-15 20:29:07 UTC,0.0,What is the name of yellow circled component?,"",no
839,18254,2021-10-07 17:33:08 UTC,0.0,What is the name of yellow circled component?,"",no
852,18276,2021-10-15 01:40:12 UTC,0.0,What is the name of yellow circled component?,"",no
853,18298,2021-10-15 17:45:03 UTC,0.0,What is the name of yellow circled component?,Cat,no
