User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
770,16337,2021-03-31 19:33:28 UTC,0.0,What is the name of yellow circled component?,Synchronizer1,no
771,16485,2021-04-02 19:13:04 UTC,0.0,What is the name of yellow circled component?,Video transmitter,no
772,16678,2021-04-09 16:49:55 UTC,0.0,What is the name of yellow circled component?,Video Detector,no
773,16724,2021-04-10 00:40:37 UTC,0.0,What is the name of yellow circled component?,"",no
776,16969,2021-04-16 21:10:54 UTC,0.0,What is the name of yellow circled component?,"",no
784,17143,2021-04-26 23:27:03 UTC,0.0,What is the name of yellow circled component?,"",no
779,17165,2021-04-27 01:43:43 UTC,0.0,What is the name of yellow circled component?,"",no
784,17190,2021-04-27 16:50:31 UTC,1.0,What is the name of yellow circled component?,video amplifier,yes
780,17212,2021-04-28 18:23:28 UTC,0.0,What is the name of yellow circled component?,circut,no
787,17236,2021-04-28 20:41:25 UTC,0.0,What is the name of yellow circled component?,Video something,no
790,17260,2021-04-28 21:26:19 UTC,0.0,What is the name of yellow circled component?,Video detector,no
786,17282,2021-04-29 19:21:16 UTC,0.0,What is the name of yellow circled component?,indicator,no
789,17324,2021-04-30 19:25:51 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
781,17346,2021-05-01 19:27:44 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
783,17368,2021-05-02 21:26:39 UTC,1.0,What is the name of yellow circled component?,Video amplifier,yes
793,17390,2021-05-05 18:31:55 UTC,0.0,What is the name of yellow circled component?,Video output,no
800,17412,2021-05-06 00:35:39 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
795,17434,2021-05-06 17:26:38 UTC,0.0,What is the name of yellow circled component?,video converter,no
799,17455,2021-05-07 22:49:43 UTC,0.0,What is the name of yellow circled component?,"",no
802,17478,2021-05-09 15:16:19 UTC,0.0,What is the name of yellow circled component?,video amp,no
803,17500,2021-05-10 16:19:07 UTC,0.0,What is the name of yellow circled component?,video indicator,no
804,17524,2021-05-11 01:24:08 UTC,0.0,What is the name of yellow circled component?,video detector,no
796,17550,2021-05-11 21:25:12 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
807,17576,2021-05-13 19:24:19 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
807,17584,2021-05-13 19:28:45 UTC,0.0,What is the name of yellow circled component?,"",no
808,17604,2021-05-14 16:09:08 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
809,17626,2021-05-14 22:54:11 UTC,0.0,What is the name of yellow circled component?,Video Detector,no
811,17648,2021-05-17 16:32:43 UTC,0.0,What is the name of yellow circled component?,Video,no
794,17670,2021-05-20 23:20:13 UTC,1.0,What is the name of yellow circled component?,Video amplifier,yes
797,17692,2021-05-21 16:22:37 UTC,1.0,What is the name of yellow circled component?,video amplifier,yes
816,17714,2021-05-21 21:01:18 UTC,0.0,What is the name of yellow circled component?,Video generator,no
810,17736,2021-05-22 17:54:31 UTC,0.0,What is the name of yellow circled component?,"",no
812,17758,2021-05-24 20:22:59 UTC,0.0,What is the name of yellow circled component?,"",no
817,17780,2021-05-26 15:22:38 UTC,0.0,What is the name of yellow circled component?,"",no
814,17802,2021-05-27 16:33:22 UTC,0.0,What is the name of yellow circled component?,"",no
820,17868,2021-05-28 23:46:11 UTC,0.0,What is the name of yellow circled component?,video dictator,no
821,17898,2021-05-29 16:31:07 UTC,0.0,What is the name of yellow circled component?,Video Director,no
822,17920,2021-06-03 17:51:34 UTC,0.0,What is the name of yellow circled component?,"",no
823,17942,2021-06-05 01:25:46 UTC,0.0,What is the name of yellow circled component?,"",no
825,17964,2021-06-05 22:23:27 UTC,0.0,What is the name of yellow circled component?,Video,no
826,17986,2021-06-07 16:20:25 UTC,0.0,What is the name of yellow circled component?,Video Amp,no
828,18009,2021-06-15 15:23:28 UTC,0.0,What is the name of yellow circled component?,N/A,no
813,18033,2021-06-15 18:18:53 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
829,18055,2021-06-15 19:23:23 UTC,0.0,What is the name of yellow circled component?,video transmitter,no
830,18077,2021-06-21 19:19:08 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
808,18099,2021-07-01 15:17:49 UTC,0.0,What is the name of yellow circled component?,SOA,no
832,18121,2021-07-01 18:23:43 UTC,0.0,What is the name of yellow circled component?,"",no
834,18144,2021-07-17 00:24:23 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
833,18169,2021-07-19 19:52:26 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
837,18192,2021-09-14 22:04:34 UTC,0.0,What is the name of yellow circled component?,Video Director,no
838,18218,2021-09-15 20:27:24 UTC,1.0,What is the name of yellow circled component?,Video Amplifier,yes
838,18220,2021-09-15 20:27:44 UTC,0.0,What is the name of yellow circled component?,"",no
839,18250,2021-10-07 17:31:56 UTC,0.0,What is the name of yellow circled component?,Video Amp,no
852,18272,2021-10-15 01:39:09 UTC,0.0,What is the name of yellow circled component?,"",no
853,18294,2021-10-15 17:42:44 UTC,0.0,What is the name of yellow circled component?,Not sure,no
869,20137,2022-04-05 21:20:12 UTC,0.0,What is the name of yellow circled component?,adfh,no
