subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
st40,HI,1,5/28/21,23:04:57,23:04:57,23,4,57,0.04,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:04:57,23,4,57,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:09:56,23,9,56,298.63,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:09,23,10,9,312.41,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:37,23,10,37,340.31,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:42,23,10,42,344.58,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:44,23,10,44,346.88,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:45,23,10,45,348.06,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:46,23,10,46,349.03,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:51,23,10,51,353.46,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:53,23,10,53,355.72,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:10:58,23,10,58,361.06,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:02,23,11,2,364.89,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:03,23,11,3,365.99,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:29,23,11,29,392.4,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:31,23,11,31,394.2,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:33,23,11,33,395.46,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:11:35,23,11,35,397.52,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:12:03,23,12,3,425.42,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:12:20,23,12,20,442.69,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:12:40,23,12,40,463.3,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:12:41,23,12,41,464.1,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:13:38,23,13,38,521.37,Pick Up LRU: 'Adjuster [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:13:39,23,13,39,521.52,Drop LRU: 'Adjuster [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:14:53,23,14,53,596.16,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:15:14,23,15,14,617.37,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
st40,HI,1,5/28/21,23:04:57,23:16:03,23,16,3,665.51,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
