subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST7,LO,1,4/27/21,16:31:11,16:31:11,16,31,11,0.04,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:31:11,16,31,11,0.05,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:31:51,16,31,51,39.59,Pick Up LRU: 'Duplexer Bypass [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:31:51,16,31,51,39.86,Drop LRU: 'Duplexer Bypass [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:31:53,16,31,53,41.21,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:07,16,32,7,55.55,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:07,16,32,7,55.97,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:09,16,32,9,57.69,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:10,16,32,10,59.06,Swing front panel: 27.6% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:31,16,32,31,79.69,Move drawer: 7.2% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
ST7,LO,1,4/27/21,16:31:11,16:32:35,16,32,35,83.4,Move drawer: 80.7% open,Transmitter,Sweep-Control-Circuit-(electrical),,,0,1,0
