subject,subject_group,round,round_start_date_utc,round_start_time_utc,current_time_utc,current_hour24,current_minute,current_second,current_elapsed_seconds,event,ui_tab,active_faults,fixed_faults,fixed_nonfaults,ReplacedComponents,FaultsRemaining,ReplacedNonFaults
ST21,LO,1,5/6/21,0:14:35,0:14:35,0,14,35,0.06,Make electrical flaw: Sweep Control Circuit,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:35,0,14,35,0.08,Start (High Fidelity Sim),,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:40,0,14,40,5.67,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:42,0,14,42,7.27,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:44,0,14,44,9.6,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:54,0,14,54,18.93,Swing front panel: 0% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:14:55,0,14,55,20.28,Swing front panel: 64.7% open,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:05,0,15,5,30.89,Move drawer: 44.5% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:10,0,15,10,35.3,Move drawer: 98.3% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:37,0,15,37,62.2,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:39,0,15,39,64.36,Click on: 'Sweep Generator Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:43,0,15,43,68.84,Cancel disconnect: 'Sweep Generator Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:43,0,15,43,68.85,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:52,0,15,52,77.33,Click on: 'Sweep Generator Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:54,0,15,54,78.98,Cancel disconnect: 'Sweep Generator Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:55,0,15,55,80.03,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:56,0,15,56,81.81,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:58,0,15,58,82.94,Cancel disconnect: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:15:58,0,15,58,82.96,Move drawer: 95.4% open,Indicator,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:15,0,16,15,100.39,Click on: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:16,0,16,16,101.89,Disconnect LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:18,0,16,18,103.23,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:18,0,16,18,103.66,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:21,0,16,21,106.15,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:22,0,16,22,107.14,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:24,0,16,24,109.15,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:24,0,16,24,109.25,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:24,0,16,24,109.9,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:27,0,16,27,111.93,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:28,0,16,28,113.22,Move to Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:32,0,16,32,117.86,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:35,0,16,35,120.03,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:36,0,16,36,121.56,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:36,0,16,36,121.7,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:36,0,16,36,121.74,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:37,0,16,37,122.8,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:37,0,16,37,122.91,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:38,0,16,38,123.51,Pick Up LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:38,0,16,38,123.58,Drop LRU: 'Sweep Control Circuit',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:44,0,16,44,129.07,Pick Up LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:44,0,16,44,129.12,Drop LRU: 'Sweep Generator Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:46,0,16,46,131.83,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:51,0,16,51,136.55,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:53,0,16,53,138.03,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:55,0,16,55,140.42,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:55,0,16,55,140.53,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:16:55,0,16,55,140.63,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:00,0,17,0,145.01,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:02,0,17,2,146.95,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:02,0,17,2,147.2,Leave Spare Parts Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:03,0,17,3,148.37,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:06,0,17,6,151.88,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:08,0,17,8,153.31,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:09,0,17,9,154.71,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:11,0,17,11,156.82,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:16,0,17,16,160.98,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:17,0,17,17,162.77,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:18,0,17,18,163.61,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:25,0,17,25,170.34,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:28,0,17,28,173.25,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:29,0,17,29,174.17,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:30,0,17,30,175.36,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:31,0,17,31,176.33,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:34,0,17,34,179.69,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:36,0,17,36,181.05,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:36,0,17,36,181.44,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:37,0,17,37,182,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:38,0,17,38,183.61,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:50,0,17,50,195.78,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:54,0,17,54,199.71,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:57,0,17,57,202.13,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:17:59,0,17,59,204.07,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:03,0,18,3,207.93,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:08,0,18,8,213.33,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:09,0,18,9,214.15,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:09,0,18,9,214.36,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:10,0,18,10,215.39,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:11,0,18,11,216.14,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:14,0,18,14,219.75,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:16,0,18,16,221.28,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:17,0,18,17,222.42,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:17,0,18,17,222.61,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:19,0,18,19,223.94,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:24,0,18,24,228.93,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:31,0,18,31,236.42,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:33,0,18,33,238.07,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:51,0,18,51,256.91,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:54,0,18,54,259.55,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:18:58,0,18,58,263.48,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:02,0,19,2,267.52,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:08,0,19,8,273.87,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:10,0,19,10,275.83,Leave Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:12,0,19,12,277.19,Move to Server Box Table,,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:20,0,19,20,285.34,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:27,0,19,27,292.12,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:29,0,19,29,294.36,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:29,0,19,29,294.79,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:33,0,19,33,298.18,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:35,0,19,35,300.43,Drop LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
ST21,LO,1,5/6/21,0:14:35,0:19:38,0,19,38,303.54,Pick Up LRU: 'Sweep Control Circuit [SPARE]',,Sweep-Control-Circuit-(electrical),,,0,1,0
